FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,DEP_Date,CRS_DEP_Date,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,ACTIVE_WEATHER
2/9/2022,19,B6,97,N999JQ,JFK,DEN,2/9/2022,2/9/2022,22,-6,220,0,2018,Airbus,A321,0
2/9/2022,20,DL,1077,N825DN,JFK,DEN,2/9/2022,2/9/2022,34,29,215,0,2014,Boeing,B739,0
2/9/2022,8,DL,1170,N722TW,JFK,DEN,2/9/2022,2/9/2022,32,-2,224,0,1999,Boeing,B752,0
2/9/2022,12,DL,1175,N340NB,JFK,AUS,2/9/2022,2/9/2022,11,-6,223,0,2002,Airbus,A319,0
2/9/2022,16,9E,4829,N300PQ,JFK,RDU,2/9/2022,2/9/2022,25,-10,80,0,2013,Bombardier,CRJ9,0
2/9/2022,8,9E,4873,N927XJ,JFK,RDU,2/9/2022,2/9/2022,27,-5,66,0,2008,Bombardier,CRJ9,0
2/9/2022,11,9E,5113,N300PQ,JFK,RDU,2/9/2022,2/9/2022,11,0,76,0,2013,Bombardier,CRJ9,0
2/9/2022,19,9E,5247,N297PQ,JFK,RDU,2/9/2022,2/9/2022,21,-11,81,0,2013,Bombardier,CRJ9,0
2/9/2022,13,YX,5619,N240JQ,JFK,RDU,2/9/2022,2/9/2022,16,-5,78,0,2008,Embraer,E75L,0
2/9/2022,18,DL,655,N359NB,JFK,AUS,2/9/2022,2/9/2022,9,-7,219,0,2003,Airbus,A319,0
2/9/2022,8,DL,659,N359NB,JFK,AUS,2/9/2022,2/9/2022,23,-3,217,0,2003,Airbus,A319,0
2/10/2022,17,AA,2772,N978NN,JFK,AUS,2/10/202,2/10/202,21,7,219,0,2015,Boeing,B738,0
2/10/2022,8,AA,2813,N945AN,JFK,AUS,2/10/202,2/10/202,13,-10,221,0,2000,Boeing,B738,0
2/10/2022,14,YX,4503,N443YX,JFK,RDU,2/10/202,2/10/202,15,-11,83,0,2015,Embraer,E75L,0
2/10/2022,21,YX,4533,N407YX,JFK,RDU,2/10/202,2/10/202,41,-9,85,0,2013,Embraer,E75L,0
2/10/2022,16,YX,4540,N128HQ,JFK,RDU,2/10/202,2/10/202,25,-4,83,0,2008,Embraer,E75L,0
2/10/2022,12,YX,4628,N408YX,JFK,RDU,2/10/202,2/10/202,22,-10,81,0,2013,Embraer,E75L,1
2/10/2022,7,YX,4926,N135HQ,JFK,RDU,2/10/202,2/10/202,22,-8,77,0,2008,Embraer,E75L,0
2/10/2022,17,B6,1185,N358JB,JFK,RDU,2/10/202,2/10/202,23,2,78,0,2013,Embraer,E190,0
2/10/2022,20,B6,1295,N579JB,JFK,AUS,2/10/202,2/10/202,49,-6,211,0,2003,Airbus,A320,0
2/10/2022,12,B6,285,N306JB,JFK,RDU,2/10/202,2/10/202,18,1,78,0,2009,Embraer,E190,1
2/10/2022,14,B6,295,N565JB,JFK,AUS,2/10/202,2/10/202,13,68,214,0,2003,Airbus,A320,0
2/10/2022,20,B6,385,N239JB,JFK,RDU,2/10/202,2/10/202,50,-4,77,0,2006,Embraer,E190,0
2/10/2022,5,B6,585,N703JB,JFK,RDU,2/10/202,2/10/202,16,-4,80,0,2008,Airbus,A320,0
2/10/2022,20,B6,97,N974JT,JFK,DEN,2/10/202,2/10/202,15,5,234,0,2016,Airbus,A321,0
2/10/2022,19,DL,1077,N841DN,JFK,DEN,2/10/202,2/10/202,29,-1,239,0,2015,Boeing,B739,0
2/10/2022,7,DL,1170,N705TW,JFK,DEN,2/10/202,2/10/202,34,-7,221,0,1997,Boeing,B752,0
2/10/2022,12,DL,1175,N333NB,JFK,AUS,2/10/202,2/10/202,21,-8,217,0,2001,Airbus,A319,1
2/10/2022,16,9E,4829,N313PQ,JFK,RDU,2/10/202,2/10/202,17,-8,74,0,2014,Bombardier,CRJ9,0
2/10/2022,8,9E,4873,N187GJ,JFK,RDU,2/10/202,2/10/202,9,-7,75,0,2008,Bombardier,CRJ9,0
2/10/2022,11,9E,5113,N313PQ,JFK,RDU,2/10/202,2/10/202,15,-4,80,0,2014,Bombardier,CRJ9,0
2/10/2022,19,9E,5247,N927XJ,JFK,RDU,2/10/202,2/10/202,17,-4,81,0,2008,Bombardier,CRJ9,0
2/10/2022,13,YX,5619,N234JQ,JFK,RDU,2/10/202,2/10/202,15,-8,79,0,2008,Embraer,E75L,1
2/10/2022,18,DL,655,N340NB,JFK,AUS,2/10/202,2/10/202,32,-5,202,0,2002,Airbus,A319,0
2/10/2022,8,DL,659,N340NB,JFK,AUS,2/10/202,2/10/202,17,-2,222,0,2002,Airbus,A319,0
2/11/2022,17,AA,2772,N996NN,JFK,AUS,2/11/202,2/11/202,18,-3,218,0,2016,Boeing,B738,0
2/11/2022,8,AA,2813,N986NN,JFK,AUS,2/11/202,2/11/202,52,-4,207,0,2016,Boeing,B738,0
2/11/2022,14,YX,4503,N403YX,JFK,RDU,2/11/202,2/11/202,13,-9,78,0,2013,Embraer,E75L,0
2/11/2022,16,YX,4540,N404YX,JFK,RDU,2/11/202,2/11/202,14,-5,78,0,2013,Embraer,E75L,0
2/11/2022,12,YX,4628,N128HQ,JFK,RDU,2/11/202,2/11/202,15,-11,76,0,2008,Embraer,E75L,0
2/11/2022,7,YX,4926,N112HQ,JFK,RDU,2/11/202,2/11/202,42,-2,74,0,2007,Embraer,E75L,0
2/11/2022,17,B6,1185,N283JB,JFK,RDU,2/11/202,2/11/202,19,-7,75,0,2007,Embraer,E190,0
2/11/2022,20,B6,1295,N625JB,JFK,AUS,2/11/202,2/11/202,39,-4,213,0,2005,Airbus,A320,0
2/11/2022,12,B6,285,N266JB,JFK,RDU,2/11/202,2/11/202,15,-4,75,0,2007,Embraer,E190,0
2/11/2022,13,B6,295,N562JB,JFK,AUS,2/11/202,2/11/202,18,-1,208,0,2003,Airbus,A320,0
2/11/2022,20,B6,385,N192JB,JFK,RDU,2/11/202,2/11/202,36,-2,72,0,2005,Embraer,E190,0
2/11/2022,6,B6,585,N561JB,JFK,RDU,2/11/202,2/11/202,17,3,76,0,2003,Airbus,A320,0
2/11/2022,19,B6,97,N999JQ,JFK,DEN,2/11/202,2/11/202,35,-5,230,0,2018,Airbus,A321,0
2/11/2022,19,DL,1077,N836DN,JFK,DEN,2/11/202,2/11/202,59,-5,236,0,2015,Boeing,B739,0
2/11/2022,8,DL,1170,N723TW,JFK,DEN,2/11/202,2/11/202,35,-2,234,0,2000,Boeing,B752,0
2/11/2022,13,DL,1175,N340NB,JFK,AUS,2/11/202,2/11/202,19,-5,211,0,2002,Airbus,A319,0
2/11/2022,16,9E,4829,N195PQ,JFK,RDU,2/11/202,2/11/202,22,-4,73,0,2008,Bombardier,CRJ9,0
2/11/2022,8,9E,4873,N187GJ,JFK,RDU,2/11/202,2/11/202,62,0,75,0,2008,Bombardier,CRJ9,0
2/11/2022,11,9E,5113,N195PQ,JFK,RDU,2/11/202,2/11/202,14,-4,72,0,2008,Bombardier,CRJ9,0
2/11/2022,19,9E,5247,N325PQ,JFK,RDU,2/11/202,2/11/202,18,-5,75,0,2014,Bombardier,CRJ9,0
2/11/2022,13,YX,5619,N245JQ,JFK,RDU,2/11/202,2/11/202,18,-8,74,0,2008,Embraer,E75L,0
2/11/2022,18,DL,655,N333NB,JFK,AUS,2/11/202,2/11/202,30,-3,215,0,2001,Airbus,A319,0
2/11/2022,8,DL,659,N333NB,JFK,AUS,2/11/202,2/11/202,57,7,209,0,2001,Airbus,A319,0
2/12/2022,17,AA,2772,N922NN,JFK,AUS,2/12/202,2/12/202,22,-7,233,0,2013,Boeing,B738,0
2/12/2022,8,AA,2813,N992AN,JFK,AUS,2/12/202,2/12/202,30,-9,240,0,2009,Boeing,B738,0
2/12/2022,14,YX,4503,N114HQ,JFK,RDU,2/12/202,2/12/202,22,-6,81,0,2007,Embraer,E75L,0
2/12/2022,16,YX,4540,N420YX,JFK,RDU,2/12/202,2/12/202,25,-8,83,0,2014,Embraer,E75L,0
2/12/2022,12,YX,4628,N425YX,JFK,RDU,2/12/202,2/12/202,12,-10,75,0,2014,Embraer,E75L,0
2/12/2022,7,YX,4926,N410YX,JFK,RDU,2/12/202,2/12/202,22,-8,76,0,2013,Embraer,E75L,0
2/12/2022,17,B6,1185,N339JB,JFK,RDU,2/12/202,2/12/202,21,-10,75,0,2011,Embraer,E190,0
2/12/2022,12,B6,285,N239JB,JFK,RDU,2/12/202,2/12/202,13,0,75,0,2006,Embraer,E190,0
2/12/2022,13,B6,295,N529JB,JFK,AUS,2/12/202,2/12/202,19,6,239,0,2001,Airbus,A320,0
2/12/2022,20,B6,385,N316JB,JFK,RDU,2/12/202,2/12/202,24,6,77,0,2009,Embraer,E190,0
2/12/2022,5,B6,585,N585JB,JFK,RDU,2/12/202,2/12/202,11,-7,75,0,2004,Airbus,A320,0
2/12/2022,6,B6,795,N561JB,JFK,AUS,2/12/202,2/12/202,17,-8,237,0,2003,Airbus,A320,0
2/12/2022,19,B6,97,N972JT,JFK,DEN,2/12/202,2/12/202,32,-6,229,0,2016,Airbus,A321,0
2/12/2022,19,DL,1077,N807DN,JFK,DEN,2/12/202,2/12/202,47,-2,227,0,2013,Boeing,B739,0
2/12/2022,9,DL,1170,N721TW,JFK,DEN,2/12/202,2/12/202,34,85,230,0,1999,Boeing,B752,0
2/12/2022,16,9E,4829,N310PQ,JFK,RDU,2/12/202,2/12/202,29,-6,77,0,2014,Bombardier,CRJ9,0
2/12/2022,8,9E,4873,N330PQ,JFK,RDU,2/12/202,2/12/202,24,-5,73,0,2014,Bombardier,CRJ9,0
2/12/2022,10,9E,5113,N310PQ,JFK,RDU,2/12/202,2/12/202,22,-6,73,0,2014,Bombardier,CRJ9,0
2/12/2022,19,9E,5247,N607LR,JFK,RDU,2/12/202,2/12/202,26,-9,76,0,2008,Bombardier,CRJ9,0
2/12/2022,13,9E,5447,N181PQ,JFK,RDU,2/12/202,2/12/202,16,1,76,0,2008,Bombardier,CRJ9,0
2/12/2022,18,DL,655,N342NB,JFK,AUS,2/12/202,2/12/202,36,-12,225,0,2002,Airbus,A319,0
2/12/2022,8,DL,659,N340NB,JFK,AUS,2/12/202,2/12/202,56,17,226,0,2002,Airbus,A319,0
2/13/2022,17,AA,2772,N995NN,JFK,AUS,2/13/202,2/13/202,45,24,212,0,2016,Boeing,B738,1
2/13/2022,8,AA,2813,N946NN,JFK,AUS,2/13/202,2/13/202,59,3,221,0,2014,Boeing,B738,1
2/13/2022,15,YX,4503,N409YX,JFK,RDU,2/13/202,2/13/202,49,42,96,0,2013,Embraer,E75L,1
2/13/2022,21,YX,4533,N133HQ,JFK,RDU,2/13/202,2/13/202,45,-3,91,0,2008,Embraer,E75L,1
2/13/2022,16,YX,4540,N448YX,JFK,RDU,2/13/202,2/13/202,39,2,92,0,2020,Embraer,E75L,1
2/13/2022,13,YX,4628,N117HQ,JFK,RDU,2/13/202,2/13/202,40,42,95,0,2007,Embraer,E75L,1
2/13/2022,7,YX,4926,N420YX,JFK,RDU,2/13/202,2/13/202,53,-8,91,0,2014,Embraer,E75L,1
2/13/2022,18,B6,1185,N239JB,JFK,RDU,2/13/202,2/13/202,34,60,88,0,2006,Embraer,E190,1
2/13/2022,21,B6,1295,N585JB,JFK,AUS,2/13/202,2/13/202,36,60,208,0,2004,Airbus,A320,1
2/13/2022,14,B6,285,N228JB,JFK,RDU,2/13/202,2/13/202,32,117,100,0,2006,Embraer,E190,1
2/13/2022,15,B6,295,N547JB,JFK,AUS,2/13/202,2/13/202,71,82,209,0,2002,Airbus,A320,1
2/13/2022,20,B6,385,N206JB,JFK,RDU,2/13/202,2/13/202,26,13,87,0,2006,Embraer,E190,1
2/13/2022,6,B6,585,N662JB,JFK,RDU,2/13/202,2/13/202,67,22,88,0,2007,Airbus,A320,0
2/13/2022,21,B6,97,N958JB,JFK,DEN,2/13/202,2/13/202,57,112,227,0,2015,Airbus,A321,1
2/13/2022,20,DL,1077,N903DN,JFK,DEN,2/13/202,2/13/202,78,60,229,0,2018,Boeing,B739,1
2/13/2022,7,DL,1170,N723TW,JFK,DEN,2/13/202,2/13/202,136,-6,227,0,2000,Boeing,B752,1
2/13/2022,13,DL,1175,N360NB,JFK,AUS,2/13/202,2/13/202,54,26,223,0,2003,Airbus,A319,1
2/13/2022,19,9E,4829,N480PX,JFK,RDU,2/13/202,2/13/202,0,159,0,2,2020,Bombardier,CRJ9,1
2/13/2022,11,9E,4873,N348PQ,JFK,RDU,2/13/202,2/13/202,67,221,88,0,2015,Bombardier,CRJ9,1
2/13/2022,11,9E,5113,N292PQ,JFK,RDU,2/13/202,2/13/202,85,4,90,0,2013,Bombardier,CRJ9,1
2/13/2022,0,9E,5247,N292PQ,JFK,RDU,2/13/202,2/13/202,0,0,0,3,2013,Bombardier,CRJ9,0
2/13/2022,7,YX,5619,N206JQ,JFK,RDU,2/13/202,2/13/202,13,1097,78,0,2008,Embraer,E75L,1
2/13/2022,23,DL,655,N349NB,JFK,AUS,2/13/202,2/13/202,18,262,205,0,2002,Airbus,A319,0
2/13/2022,10,DL,659,N349NB,JFK,AUS,2/13/202,2/13/202,131,122,214,0,2002,Airbus,A319,1
2/14/2022,17,AA,2772,N344PP,JFK,AUS,2/14/202,2/14/202,15,-2,221,0,2017,Boeing,B738,0
2/14/2022,8,AA,2813,N843NN,JFK,AUS,2/14/202,2/14/202,20,-5,226,0,2010,Boeing,B738,0
2/14/2022,14,YX,4503,N134HQ,JFK,RDU,2/14/202,2/14/202,27,-10,86,0,2008,Embraer,E75L,0
2/14/2022,21,YX,4533,N406YX,JFK,RDU,2/14/202,2/14/202,19,-8,80,0,2013,Embraer,E75L,0
2/14/2022,17,YX,4540,N435YX,JFK,RDU,2/14/202,2/14/202,18,20,77,0,2014,Embraer,E75L,0
2/14/2022,12,YX,4628,N133HQ,JFK,RDU,2/14/202,2/14/202,16,-10,74,0,2008,Embraer,E75L,0
2/14/2022,9,YX,4926,N108HQ,JFK,RDU,2/14/202,2/14/202,21,90,79,0,2007,Embraer,E75L,0
2/14/2022,17,B6,1185,N239JB,JFK,RDU,2/14/202,2/14/202,18,2,82,0,2006,Embraer,E190,0
2/14/2022,13,B6,285,N306JB,JFK,RDU,2/14/202,2/14/202,17,65,78,0,2009,Embraer,E190,0
2/14/2022,14,B6,295,N547JB,JFK,AUS,2/14/202,2/14/202,12,20,218,0,2002,Airbus,A320,0
2/14/2022,20,B6,385,N328JB,JFK,RDU,2/14/202,2/14/202,31,-2,80,0,2011,Embraer,E190,0
2/14/2022,6,B6,585,N608JB,JFK,RDU,2/14/202,2/14/202,24,56,70,0,2005,Airbus,A320,0
2/14/2022,6,B6,795,N659JB,JFK,AUS,2/14/202,2/14/202,30,-10,214,0,2007,Airbus,A320,0
2/14/2022,21,B6,97,N998JE,JFK,DEN,2/14/202,2/14/202,26,60,242,0,2018,Airbus,A321,0
2/14/2022,20,DL,1077,N3772H,JFK,DEN,2/14/202,2/14/202,25,59,237,0,2010,Boeing,B738,0
2/14/2022,8,DL,1170,N704X,JFK,DEN,2/14/202,2/14/202,28,18,236,0,1997,Boeing,B752,0
2/14/2022,13,DL,1175,N342NB,JFK,AUS,2/14/202,2/14/202,16,-5,219,0,2002,Airbus,A319,0
2/14/2022,17,9E,4829,N325PQ,JFK,RDU,2/14/202,2/14/202,23,23,76,0,2014,Bombardier,CRJ9,0
2/14/2022,8,9E,4873,N922XJ,JFK,RDU,2/14/202,2/14/202,23,4,76,0,2008,Bombardier,CRJ9,0
2/14/2022,12,9E,5113,N325PQ,JFK,RDU,2/14/202,2/14/202,12,46,76,0,2014,Bombardier,CRJ9,0
2/14/2022,19,9E,5247,N902XJ,JFK,RDU,2/14/202,2/14/202,19,-5,75,0,2007,Bombardier,CRJ9,0
2/14/2022,13,YX,5619,N231JQ,JFK,RDU,2/14/202,2/14/202,17,23,80,0,2008,Embraer,E75L,0
2/14/2022,18,DL,655,N360NB,JFK,AUS,2/14/202,2/14/202,19,-2,216,0,2003,Airbus,A319,0
2/14/2022,8,DL,659,N360NB,JFK,AUS,2/14/202,2/14/202,25,-1,215,0,2003,Airbus,A319,0
2/15/2022,17,AA,2772,N315RJ,JFK,AUS,2/15/202,2/15/202,16,15,216,0,2018,Boeing,B38M,0
2/15/2022,8,AA,2813,N945AN,JFK,AUS,2/15/202,2/15/202,12,-2,218,0,2000,Boeing,B738,0
2/15/2022,14,YX,4503,N119HQ,JFK,RDU,2/15/202,2/15/202,20,-10,67,0,2007,Embraer,E75L,0
2/15/2022,16,YX,4540,N440YX,JFK,RDU,2/15/202,2/15/202,21,-4,72,0,2014,Embraer,E75L,0
2/15/2022,12,YX,4628,N435YX,JFK,RDU,2/15/202,2/15/202,38,-9,73,0,2014,Embraer,E75L,0
2/15/2022,7,YX,4926,N117HQ,JFK,RDU,2/15/202,2/15/202,36,15,78,0,2007,Embraer,E75L,0
2/15/2022,17,B6,1185,N373JB,JFK,RDU,2/15/202,2/15/202,9,-1,71,0,2013,Embraer,E190,0
2/15/2022,21,B6,1295,N656JB,JFK,AUS,2/15/202,2/15/202,15,23,211,0,2007,Airbus,A320,0
2/15/2022,13,B6,285,N198JB,JFK,RDU,2/15/202,2/15/202,34,64,70,0,2006,Embraer,E190,0
2/15/2022,14,B6,295,N547JB,JFK,AUS,2/15/202,2/15/202,17,35,208,0,2002,Airbus,A320,0
2/15/2022,20,B6,385,N339JB,JFK,RDU,2/15/202,2/15/202,11,3,69,0,2011,Embraer,E190,0
2/15/2022,5,B6,585,N634JB,JFK,RDU,2/15/202,2/15/202,13,-4,79,0,2006,Airbus,A320,0
2/15/2022,20,B6,97,N959JB,JFK,DEN,2/15/202,2/15/202,16,6,238,0,2015,Airbus,A321,0
2/15/2022,19,DL,1077,N858DZ,JFK,DEN,2/15/202,2/15/202,16,0,233,0,2016,Boeing,B739,0
2/15/2022,7,DL,1170,N710TW,JFK,DEN,2/15/202,2/15/202,17,-3,242,0,1997,Boeing,B752,0
2/15/2022,12,DL,1175,N336NB,JFK,AUS,2/15/202,2/15/202,39,-10,214,0,2002,Airbus,A319,0
2/15/2022,16,9E,4829,N147PQ,JFK,RDU,2/15/202,2/15/202,18,-4,75,0,2007,Bombardier,CRJ9,0
2/15/2022,8,9E,4873,N272PQ,JFK,RDU,2/15/202,2/15/202,34,-6,78,0,2013,Bombardier,CRJ9,0
2/15/2022,11,9E,5113,N924XJ,JFK,RDU,2/15/202,2/15/202,11,-4,78,0,2008,Bombardier,CRJ9,0
2/15/2022,19,9E,5247,N181GJ,JFK,RDU,2/15/202,2/15/202,17,-4,69,0,2008,Bombardier,CRJ9,0
2/15/2022,13,YX,5619,N223JQ,JFK,RDU,2/15/202,2/15/202,31,-3,74,0,2008,Embraer,E75L,0
2/15/2022,18,DL,655,N340NB,JFK,AUS,2/15/202,2/15/202,13,-2,213,0,2002,Airbus,A319,0
2/15/2022,8,DL,659,N340NB,JFK,AUS,2/15/202,2/15/202,21,8,213,0,2002,Airbus,A319,0
2/16/2022,17,AA,2772,N815NN,JFK,AUS,2/16/202,2/16/202,22,1,239,0,2009,Boeing,B738,0
2/16/2022,8,AA,2813,N901NN,JFK,AUS,2/16/202,2/16/202,30,-8,220,0,2012,Boeing,B738,0
2/16/2022,14,YX,4503,N431YX,JFK,RDU,2/16/202,2/16/202,16,-4,73,0,2014,Embraer,E75L,0
2/16/2022,16,YX,4540,N420YX,JFK,RDU,2/16/202,2/16/202,21,-8,73,0,2014,Embraer,E75L,0
2/16/2022,12,YX,4628,N130HQ,JFK,RDU,2/16/202,2/16/202,20,-10,70,0,2008,Embraer,E75L,0
2/16/2022,7,YX,4926,N450YX,JFK,RDU,2/16/202,2/16/202,40,-10,72,0,2021,Embraer,E75L,0
2/16/2022,17,B6,1185,N339JB,JFK,RDU,2/16/202,2/16/202,14,-5,69,0,2011,Embraer,E190,0
2/16/2022,12,B6,285,N306JB,JFK,RDU,2/16/202,2/16/202,15,-7,69,0,2009,Embraer,E190,0
2/16/2022,13,B6,295,N646JB,JFK,AUS,2/16/202,2/16/202,19,0,225,0,2006,Airbus,A320,0
2/16/2022,20,B6,385,N329JB,JFK,RDU,2/16/202,2/16/202,33,-7,70,0,2011,Embraer,E190,0
2/16/2022,5,B6,585,N637JB,JFK,RDU,2/16/202,2/16/202,13,-8,71,0,2006,Airbus,A320,0
2/16/2022,6,B6,795,N606JB,JFK,AUS,2/16/202,2/16/202,19,-6,218,0,2005,Airbus,A320,0
2/16/2022,20,B6,97,N974JT,JFK,DEN,2/16/202,2/16/202,34,0,249,0,2016,Airbus,A321,0
2/16/2022,20,DL,1077,N893DN,JFK,DEN,2/16/202,2/16/202,37,11,247,0,2018,Boeing,B739,0
2/16/2022,8,DL,1170,N710TW,JFK,DEN,2/16/202,2/16/202,23,-5,247,0,1997,Boeing,B752,0
2/16/2022,12,DL,1175,N340NB,JFK,AUS,2/16/202,2/16/202,21,-8,225,0,2002,Airbus,A319,0
2/16/2022,16,9E,4829,N935XJ,JFK,RDU,2/16/202,2/16/202,25,-6,70,0,2008,Bombardier,CRJ9,0
2/16/2022,8,9E,4873,N348PQ,JFK,RDU,2/16/202,2/16/202,43,-4,67,0,2015,Bombardier,CRJ9,0
2/16/2022,11,9E,5113,N935XJ,JFK,RDU,2/16/202,2/16/202,18,-4,65,0,2008,Bombardier,CRJ9,0
2/16/2022,19,9E,5247,N272PQ,JFK,RDU,2/16/202,2/16/202,24,-5,71,0,2013,Bombardier,CRJ9,0
2/16/2022,13,YX,5619,N203JQ,JFK,RDU,2/16/202,2/16/202,21,-11,71,0,2008,Embraer,E75L,0
2/16/2022,18,DL,655,N336NB,JFK,AUS,2/16/202,2/16/202,22,-3,226,0,2002,Airbus,A319,0
2/16/2022,8,DL,659,N336NB,JFK,AUS,2/16/202,2/16/202,39,-3,219,0,2002,Airbus,A319,0
2/17/2022,17,AA,2772,N899NN,JFK,AUS,2/17/202,2/17/202,21,-2,259,0,2012,Boeing,B738,0
2/17/2022,8,AA,2813,N972NN,JFK,AUS,2/17/202,2/17/202,15,0,229,0,2015,Boeing,B738,0
2/17/2022,15,YX,4503,N136HQ,JFK,RDU,2/17/202,2/17/202,25,33,76,0,2008,Embraer,E75L,0
2/17/2022,21,YX,4533,N448YX,JFK,RDU,2/17/202,2/17/202,21,12,78,0,2020,Embraer,E75L,0
2/17/2022,17,YX,4540,N441YX,JFK,RDU,2/17/202,2/17/202,19,33,74,0,2014,Embraer,E75L,0
2/17/2022,12,YX,4628,N420YX,JFK,RDU,2/17/202,2/17/202,45,-4,77,0,2014,Embraer,E75L,0
2/17/2022,8,YX,4926,N122HQ,JFK,RDU,2/17/202,2/17/202,57,20,75,0,2007,Embraer,E75L,0
2/17/2022,13,B6,295,N645JB,JFK,AUS,2/17/202,2/17/202,42,-10,245,0,2006,Airbus,A320,0
2/17/2022,20,B6,385,N283JB,JFK,RDU,2/17/202,2/17/202,32,0,74,0,2007,Embraer,E190,0
2/17/2022,9,B6,585,N231JB,JFK,RDU,2/17/202,2/17/202,14,0,75,0,2006,Embraer,E190,0
2/17/2022,21,B6,97,N648JB,JFK,DEN,2/17/202,2/17/202,16,48,240,0,2006,Airbus,A320,0
2/17/2022,20,DL,1077,N903DN,JFK,DEN,2/17/202,2/17/202,32,33,249,0,2018,Boeing,B739,0
2/17/2022,8,DL,1170,N721TW,JFK,DEN,2/17/202,2/17/202,18,-3,248,0,1999,Boeing,B752,0
2/17/2022,12,DL,1175,N337NB,JFK,AUS,2/17/202,2/17/202,37,-6,262,0,2002,Airbus,A319,0
2/17/2022,16,9E,4829,N337PQ,JFK,RDU,2/17/202,2/17/202,19,-6,77,0,2014,Bombardier,CRJ9,0
2/17/2022,8,9E,4873,N315PQ,JFK,RDU,2/17/202,2/17/202,54,-3,74,0,2014,Bombardier,CRJ9,0
2/17/2022,11,9E,5113,N337PQ,JFK,RDU,2/17/202,2/17/202,20,16,74,0,2014,Bombardier,CRJ9,0
2/17/2022,19,9E,5247,N301PQ,JFK,RDU,2/17/202,2/17/202,20,-5,73,0,2013,Bombardier,CRJ9,0
2/17/2022,15,YX,5619,N203JQ,JFK,RDU,2/17/202,2/17/202,26,112,79,0,2008,Embraer,E75L,0
2/17/2022,18,DL,655,N340NB,JFK,AUS,2/17/202,2/17/202,30,2,261,0,2002,Airbus,A319,0
2/17/2022,8,DL,659,N340NB,JFK,AUS,2/17/202,2/17/202,19,-3,229,0,2002,Airbus,A319,0
2/18/2022,17,AA,2772,N996NN,JFK,AUS,2/18/202,2/18/202,25,0,240,0,2016,Boeing,B738,0
2/18/2022,8,AA,2813,N967AN,JFK,AUS,2/18/202,2/18/202,55,0,253,0,2001,Boeing,B738,0
2/18/2022,15,YX,4503,N127HQ,JFK,RDU,2/18/202,2/18/202,40,72,92,0,2008,Embraer,E75L,0
2/18/2022,18,YX,4540,N424YX,JFK,RDU,2/18/202,2/18/202,39,98,87,0,2014,Embraer,E75L,0
2/18/2022,12,YX,4628,N441YX,JFK,RDU,2/18/202,2/18/202,29,-1,94,0,2014,Embraer,E75L,1
2/18/2022,7,YX,4926,N118HQ,JFK,RDU,2/18/202,2/18/202,39,-5,85,0,2007,Embraer,E75L,1
2/18/2022,15,B6,295,N580JB,JFK,AUS,2/18/202,2/18/202,33,122,228,0,2003,Airbus,A320,0
2/18/2022,20,B6,385,N328JB,JFK,RDU,2/18/202,2/18/202,36,38,83,0,2011,Embraer,E190,0
2/18/2022,13,B6,585,N192JB,JFK,RDU,2/18/202,2/18/202,28,241,96,0,2005,Embraer,E190,0
2/18/2022,20,B6,97,N709JB,JFK,DEN,2/18/202,2/18/202,32,24,241,0,2008,Airbus,A320,0
2/18/2022,20,DL,1077,N899DN,JFK,DEN,2/18/202,2/18/202,53,10,243,0,2018,Boeing,B739,0
2/18/2022,8,DL,1170,N707TW,JFK,DEN,2/18/202,2/18/202,20,13,241,0,1997,Boeing,B752,0
2/18/2022,12,DL,1175,N360NB,JFK,AUS,2/18/202,2/18/202,24,-6,254,0,2003,Airbus,A319,1
2/18/2022,17,9E,4829,N316PQ,JFK,RDU,2/18/202,2/18/202,46,22,88,0,2014,Bombardier,CRJ9,0
2/18/2022,8,9E,4873,N315PQ,JFK,RDU,2/18/202,2/18/202,55,-2,83,0,2014,Bombardier,CRJ9,0
2/18/2022,11,9E,5113,N316PQ,JFK,RDU,2/18/202,2/18/202,30,-3,89,0,2014,Bombardier,CRJ9,0
2/18/2022,19,9E,5247,N299PQ,JFK,RDU,2/18/202,2/18/202,38,34,86,0,2013,Bombardier,CRJ9,0
2/18/2022,13,YX,5619,N210JQ,JFK,RDU,2/18/202,2/18/202,23,23,93,0,2008,Embraer,E75L,0
2/18/2022,18,DL,655,N337NB,JFK,AUS,2/18/202,2/18/202,41,18,243,0,2002,Airbus,A319,0
2/18/2022,8,DL,659,N337NB,JFK,AUS,2/18/202,2/18/202,47,15,251,0,2002,Airbus,A319,0
2/19/2022,19,AA,2772,N849NN,JFK,AUS,2/19/202,2/19/202,27,137,215,0,2010,Boeing,B738,0
2/19/2022,8,AA,2813,N949AN,JFK,AUS,2/19/202,2/19/202,36,-1,229,0,2000,Boeing,B738,0
2/19/2022,14,YX,4503,N132HQ,JFK,RDU,2/19/202,2/19/202,21,-6,80,0,2008,Embraer,E75L,0
2/19/2022,16,YX,4540,N418YX,JFK,RDU,2/19/202,2/19/202,36,-6,75,0,2013,Embraer,E75L,0
2/19/2022,12,YX,4628,N125HQ,JFK,RDU,2/19/202,2/19/202,15,-4,78,0,2007,Embraer,E75L,0
