FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,SCHED_DEP_DATE,SCHED_DEP_TIME,ACTUAL_DEP_DATE,ACTUAL_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,ACTIVE_WEATHER
44609,15,YX,4503,N136HQ,JFK,RDU,2/17/2022,3:03:00 PM,2/17/2022,2:30:00 PM,25,33,76,0,2008,Embraer,E75L,0
44609,21,YX,4533,N448YX,JFK,RDU,2/17/2022,9:52:00 PM,2/17/2022,9:40:00 PM,21,12,78,0,2020,Embraer,E75L,0
44609,17,YX,4540,N441YX,JFK,RDU,2/17/2022,5:18:00 PM,2/17/2022,4:45:00 PM,19,33,74,0,2014,Embraer,E75L,0
44609,12,YX,4628,N420YX,JFK,RDU,2/17/2022,12:56:00 PM,2/17/2022,1:00:00 PM,45,-4,77,0,2014,Embraer,E75L,0
44609,8,YX,4926,N122HQ,JFK,RDU,2/17/2022,8:19:00 AM,2/17/2022,7:59:00 AM,57,20,75,0,2007,Embraer,E75L,0
44609,13,B6,295,N645JB,JFK,AUS,2/17/2022,1:00:00 PM,2/17/2022,1:10:00 PM,42,-10,245,0,2006,Airbus,A320,0
44609,20,B6,385,N283JB,JFK,RDU,2/17/2022,8:00:00 PM,2/17/2022,8:00:00 PM,32,0,74,0,2007,Embraer,E190,0
44609,9,B6,585,N231JB,JFK,RDU,2/17/2022,9:20:00 AM,2/17/2022,9:20:00 AM,14,0,75,0,2006,Embraer,E190,0
44609,21,B6,97,N648JB,JFK,DEN,2/17/2022,9:08:00 PM,2/17/2022,8:20:00 PM,16,48,240,0,2006,Airbus,A320,0
44609,20,DL,1077,N903DN,JFK,DEN,2/17/2022,8:32:00 PM,2/17/2022,7:59:00 PM,32,33,249,0,2018,Boeing,B739,0
44609,8,DL,1170,N721TW,JFK,DEN,2/17/2022,8:02:00 AM,2/17/2022,8:05:00 AM,18,-3,248,0,1999,Boeing,B752,0
44609,12,DL,1175,N337NB,JFK,AUS,2/17/2022,12:59:00 PM,2/17/2022,1:05:00 PM,37,-6,262,0,2002,Airbus,A319,0
44609,16,9E,4829,N337PQ,JFK,RDU,2/17/2022,4:49:00 PM,2/17/2022,4:55:00 PM,19,-6,77,0,2014,Bombardier,CRJ9,0
44609,8,9E,4873,N315PQ,JFK,RDU,2/17/2022,8:12:00 AM,2/17/2022,8:15:00 AM,54,-3,74,0,2014,Bombardier,CRJ9,0
44609,11,9E,5113,N337PQ,JFK,RDU,2/17/2022,11:58:00 AM,2/17/2022,11:42:00 AM,20,16,74,0,2014,Bombardier,CRJ9,0
44609,19,9E,5247,N301PQ,JFK,RDU,2/17/2022,7:15:00 PM,2/17/2022,7:20:00 PM,20,-5,73,0,2013,Bombardier,CRJ9,0
44609,15,YX,5619,N203JQ,JFK,RDU,2/17/2022,3:27:00 PM,2/17/2022,1:35:00 PM,26,112,79,0,2008,Embraer,E75L,0
44609,18,DL,655,N340NB,JFK,AUS,2/17/2022,6:41:00 PM,2/17/2022,6:39:00 PM,30,2,261,0,2002,Airbus,A319,0
44609,8,DL,659,N340NB,JFK,AUS,2/17/2022,8:27:00 AM,2/17/2022,8:30:00 AM,19,-3,229,0,2002,Airbus,A319,0
44610,17,AA,2772,N996NN,JFK,AUS,2/18/2022,5:29:00 PM,2/18/2022,5:29:00 PM,25,0,240,0,2016,Boeing,B738,0
44610,8,AA,2813,N967AN,JFK,AUS,2/18/2022,8:25:00 AM,2/18/2022,8:25:00 AM,55,0,253,0,2001,Boeing,B738,0
44610,15,YX,4503,N127HQ,JFK,RDU,2/18/2022,3:42:00 PM,2/18/2022,2:30:00 PM,40,72,92,0,2008,Embraer,E75L,0
44610,18,YX,4540,N424YX,JFK,RDU,2/18/2022,6:23:00 PM,2/18/2022,4:45:00 PM,39,98,87,0,2014,Embraer,E75L,0
44610,12,YX,4628,N441YX,JFK,RDU,2/18/2022,12:59:00 PM,2/18/2022,1:00:00 PM,29,-1,94,0,2014,Embraer,E75L,1
44610,7,YX,4926,N118HQ,JFK,RDU,2/18/2022,7:35:00 AM,2/18/2022,7:40:00 AM,39,-5,85,0,2007,Embraer,E75L,1
44610,15,B6,295,N580JB,JFK,AUS,2/18/2022,3:10:00 PM,2/18/2022,1:08:00 PM,33,122,228,0,2003,Airbus,A320,0
44610,20,B6,385,N328JB,JFK,RDU,2/18/2022,8:38:00 PM,2/18/2022,8:00:00 PM,36,38,83,0,2011,Embraer,E190,0
44610,13,B6,585,N192JB,JFK,RDU,2/18/2022,1:21:00 PM,2/18/2022,9:20:00 AM,28,241,96,0,2005,Embraer,E190,0
44610,20,B6,97,N709JB,JFK,DEN,2/18/2022,8:44:00 PM,2/18/2022,8:20:00 PM,32,24,241,0,2008,Airbus,A320,0
44610,20,DL,1077,N899DN,JFK,DEN,2/18/2022,8:09:00 PM,2/18/2022,7:59:00 PM,53,10,243,0,2018,Boeing,B739,0
44610,8,DL,1170,N707TW,JFK,DEN,2/18/2022,8:18:00 AM,2/18/2022,8:05:00 AM,20,13,241,0,1997,Boeing,B752,0
44610,12,DL,1175,N360NB,JFK,AUS,2/18/2022,12:59:00 PM,2/18/2022,1:05:00 PM,24,-6,254,0,2003,Airbus,A319,1
44610,17,9E,4829,N316PQ,JFK,RDU,2/18/2022,5:17:00 PM,2/18/2022,4:55:00 PM,46,22,88,0,2014,Bombardier,CRJ9,0
44610,8,9E,4873,N315PQ,JFK,RDU,2/18/2022,8:13:00 AM,2/18/2022,8:15:00 AM,55,-2,83,0,2014,Bombardier,CRJ9,0
44610,11,9E,5113,N316PQ,JFK,RDU,2/18/2022,11:39:00 AM,2/18/2022,11:42:00 AM,30,-3,89,0,2014,Bombardier,CRJ9,0
44610,19,9E,5247,N299PQ,JFK,RDU,2/18/2022,7:54:00 PM,2/18/2022,7:20:00 PM,38,34,86,0,2013,Bombardier,CRJ9,0
44610,13,YX,5619,N210JQ,JFK,RDU,2/18/2022,1:58:00 PM,2/18/2022,1:35:00 PM,23,23,93,0,2008,Embraer,E75L,0
44610,18,DL,655,N337NB,JFK,AUS,2/18/2022,6:57:00 PM,2/18/2022,6:39:00 PM,41,18,243,0,2002,Airbus,A319,0
44610,8,DL,659,N337NB,JFK,AUS,2/18/2022,8:45:00 AM,2/18/2022,8:30:00 AM,47,15,251,0,2002,Airbus,A319,0
44611,19,AA,2772,N849NN,JFK,AUS,2/19/2022,7:46:00 PM,2/19/2022,5:29:00 PM,27,137,215,0,2010,Boeing,B738,0
44611,8,AA,2813,N949AN,JFK,AUS,2/19/2022,8:24:00 AM,2/19/2022,8:25:00 AM,36,-1,229,0,2000,Boeing,B738,0
44611,14,YX,4503,N132HQ,JFK,RDU,2/19/2022,2:24:00 PM,2/19/2022,2:30:00 PM,21,-6,80,0,2008,Embraer,E75L,0
44611,16,YX,4540,N418YX,JFK,RDU,2/19/2022,4:39:00 PM,2/19/2022,4:45:00 PM,36,-6,75,0,2013,Embraer,E75L,0
44611,12,YX,4628,N125HQ,JFK,RDU,2/19/2022,12:56:00 PM,2/19/2022,1:00:00 PM,15,-4,78,0,2007,Embraer,E75L,0
44611,7,YX,4926,N425YX,JFK,RDU,2/19/2022,7:45:00 AM,2/19/2022,7:40:00 AM,33,5,84,0,2014,Embraer,E75L,0
44611,16,B6,295,N520JB,JFK,AUS,2/19/2022,4:39:00 PM,2/19/2022,1:10:00 PM,49,209,227,0,2001,Airbus,A320,0
44611,20,B6,385,N273JB,JFK,RDU,2/19/2022,8:12:00 PM,2/19/2022,8:00:00 PM,27,12,69,0,2007,Embraer,E190,0
44611,8,B6,585,N351JB,JFK,RDU,2/19/2022,8:54:00 AM,2/19/2022,9:00:00 AM,38,-6,80,0,2012,Embraer,E190,0
44611,8,B6,795,N779JB,JFK,AUS,2/19/2022,8:29:00 AM,2/19/2022,6:59:00 AM,23,90,225,0,2009,Airbus,A320,0
44611,20,B6,97,N618JB,JFK,DEN,2/19/2022,8:35:00 PM,2/19/2022,8:20:00 PM,30,15,232,0,2005,Airbus,A320,0
44611,20,DL,1077,N802DN,JFK,DEN,2/19/2022,8:11:00 PM,2/19/2022,7:59:00 PM,27,12,229,0,2013,Boeing,B739,0
44611,8,DL,1170,N704X,JFK,DEN,2/19/2022,8:18:00 AM,2/19/2022,7:59:00 AM,23,19,238,0,1997,Boeing,B752,0
44611,16,9E,4829,N297PQ,JFK,RDU,2/19/2022,4:53:00 PM,2/19/2022,4:55:00 PM,46,-2,73,0,2013,Bombardier,CRJ9,0
44611,8,9E,4873,N186PQ,JFK,RDU,2/19/2022,8:07:00 AM,2/19/2022,8:15:00 AM,23,-8,81,0,2008,Bombardier,CRJ9,0
44611,11,9E,5113,N297PQ,JFK,RDU,2/19/2022,11:07:00 AM,2/19/2022,11:00:00 AM,14,7,77,0,2013,Bombardier,CRJ9,0
44611,19,9E,5247,N181GJ,JFK,RDU,2/19/2022,7:25:00 PM,2/19/2022,7:30:00 PM,21,-5,68,0,2008,Bombardier,CRJ9,0
44611,13,9E,5447,N186PQ,JFK,RDU,2/19/2022,1:35:00 PM,2/19/2022,1:35:00 PM,17,0,80,0,2008,Bombardier,CRJ9,0
44611,18,DL,655,N361NB,JFK,AUS,2/19/2022,6:39:00 PM,2/19/2022,6:39:00 PM,13,0,219,0,2003,Airbus,A319,0
44611,8,DL,659,N360NB,JFK,AUS,2/19/2022,8:27:00 AM,2/19/2022,8:30:00 AM,21,-3,231,0,2003,Airbus,A319,0
44612,18,AA,2772,N916NN,JFK,AUS,2/20/2022,6:21:00 PM,2/20/2022,5:29:00 PM,36,52,213,0,2013,Boeing,B738,0
44612,8,AA,2813,N991NN,JFK,AUS,2/20/2022,8:32:00 AM,2/20/2022,8:25:00 AM,14,7,229,0,2016,Boeing,B738,0
44612,14,YX,4503,N131HQ,JFK,RDU,2/20/2022,2:26:00 PM,2/20/2022,2:30:00 PM,16,-4,71,0,2008,Embraer,E75L,0
44612,21,YX,4533,N111HQ,JFK,RDU,2/20/2022,9:33:00 PM,2/20/2022,9:40:00 PM,18,-7,69,0,2007,Embraer,E75L,0
44612,16,YX,4540,N453YX,JFK,RDU,2/20/2022,4:46:00 PM,2/20/2022,4:45:00 PM,18,1,74,0,2021,Embraer,E75L,0
44612,12,YX,4628,N433YX,JFK,RDU,2/20/2022,12:56:00 PM,2/20/2022,1:00:00 PM,21,-4,72,0,2014,Embraer,E75L,0
44612,7,YX,4926,N405YX,JFK,RDU,2/20/2022,7:36:00 AM,2/20/2022,7:40:00 AM,16,-4,71,0,2013,Embraer,E75L,0
44612,14,B6,295,N635JB,JFK,AUS,2/20/2022,2:48:00 PM,2/20/2022,1:14:00 PM,22,94,216,0,2006,Airbus,A320,0
44612,21,B6,385,N328JB,JFK,RDU,2/20/2022,9:19:00 PM,2/20/2022,8:00:00 PM,13,79,68,0,2011,Embraer,E190,0
44612,9,B6,585,N198JB,JFK,RDU,2/20/2022,9:16:00 AM,2/20/2022,9:20:00 AM,12,-4,74,0,2006,Embraer,E190,0
44612,20,B6,97,N520JB,JFK,DEN,2/20/2022,8:33:00 PM,2/20/2022,8:20:00 PM,24,13,229,0,2001,Airbus,A320,0
44612,20,DL,1077,N864DN,JFK,DEN,2/20/2022,8:28:00 PM,2/20/2022,7:59:00 PM,34,29,216,0,2016,Boeing,B739,0
44612,7,DL,1170,N717TW,JFK,DEN,2/20/2022,7:59:00 AM,2/20/2022,7:59:00 AM,15,0,231,0,1999,Boeing,B752,0
44612,13,DL,1175,N357NB,JFK,AUS,2/20/2022,1:39:00 PM,2/20/2022,1:05:00 PM,15,34,213,0,2002,Airbus,A319,0
44612,16,9E,4829,N186PQ,JFK,RDU,2/20/2022,4:55:00 PM,2/20/2022,4:55:00 PM,19,0,70,0,2008,Bombardier,CRJ9,0
44612,8,9E,4873,N292PQ,JFK,RDU,2/20/2022,8:12:00 AM,2/20/2022,8:15:00 AM,33,-3,73,0,2013,Bombardier,CRJ9,0
44612,11,9E,5113,N186PQ,JFK,RDU,2/20/2022,11:42:00 AM,2/20/2022,11:42:00 AM,11,0,69,0,2008,Bombardier,CRJ9,0
44612,19,9E,5247,N921XJ,JFK,RDU,2/20/2022,7:16:00 PM,2/20/2022,7:20:00 PM,19,-4,69,0,2008,Bombardier,CRJ9,0
44612,13,YX,5619,N203JQ,JFK,RDU,2/20/2022,1:30:00 PM,2/20/2022,1:35:00 PM,14,-5,73,0,2008,Embraer,E75L,0
44612,18,DL,655,N360NB,JFK,AUS,2/20/2022,6:39:00 PM,2/20/2022,6:39:00 PM,32,0,213,0,2003,Airbus,A319,0
44612,8,DL,659,N360NB,JFK,AUS,2/20/2022,8:28:00 AM,2/20/2022,8:30:00 AM,21,-2,225,0,2003,Airbus,A319,0
44613,17,AA,2772,N879NN,JFK,AUS,2/21/2022,5:57:00 PM,2/21/2022,5:29:00 PM,16,28,228,0,2011,Boeing,B738,0
44613,8,AA,2813,N905NN,JFK,AUS,2/21/2022,8:21:00 AM,2/21/2022,8:25:00 AM,26,-4,235,0,2012,Boeing,B738,0
44613,14,YX,4503,N420YX,JFK,RDU,2/21/2022,2:24:00 PM,2/21/2022,2:30:00 PM,12,-6,72,0,2014,Embraer,E75L,0
44613,21,YX,4533,N435YX,JFK,RDU,2/21/2022,9:35:00 PM,2/21/2022,9:40:00 PM,19,-5,74,0,2014,Embraer,E75L,0
44613,16,YX,4540,N129HQ,JFK,RDU,2/21/2022,4:40:00 PM,2/21/2022,4:45:00 PM,19,-5,71,0,2008,Embraer,E75L,0
44613,12,YX,4628,N101HQ,JFK,RDU,2/21/2022,12:48:00 PM,2/21/2022,1:00:00 PM,21,-12,70,0,2007,Embraer,E75L,0
44613,8,YX,4926,N413YX,JFK,RDU,2/21/2022,8:44:00 AM,2/21/2022,7:40:00 AM,42,64,73,0,2013,Embraer,E75L,0
44613,20,B6,385,N206JB,JFK,RDU,2/21/2022,8:11:00 PM,2/21/2022,8:00:00 PM,26,11,69,0,2006,Embraer,E190,0
44613,10,B6,585,N318JB,JFK,RDU,2/21/2022,10:44:00 AM,2/21/2022,9:20:00 AM,14,84,67,0,2010,Embraer,E190,0
44613,7,B6,795,N658JB,JFK,AUS,2/21/2022,7:03:00 AM,2/21/2022,6:59:00 AM,19,4,222,0,2007,Airbus,A320,0
44613,21,B6,97,N633JB,JFK,DEN,2/21/2022,9:25:00 PM,2/21/2022,8:20:00 PM,26,65,256,0,2006,Airbus,A320,0
44613,20,DL,1077,N867DN,JFK,DEN,2/21/2022,8:07:00 PM,2/21/2022,7:59:00 PM,31,8,240,0,2016,Boeing,B739,0
44613,8,DL,1170,N721TW,JFK,DEN,2/21/2022,8:01:00 AM,2/21/2022,8:05:00 AM,42,-4,235,0,1999,Boeing,B752,0
44613,12,DL,1175,N338NB,JFK,AUS,2/21/2022,12:57:00 PM,2/21/2022,1:05:00 PM,16,-8,224,0,2002,Airbus,A319,0
44613,16,9E,4829,N309PQ,JFK,RDU,2/21/2022,4:50:00 PM,2/21/2022,4:55:00 PM,13,-5,71,0,2014,Bombardier,CRJ9,0
44613,8,9E,4873,N292PQ,JFK,RDU,2/21/2022,8:10:00 AM,2/21/2022,8:15:00 AM,11,-5,71,0,2013,Bombardier,CRJ9,0
44613,11,9E,5113,N309PQ,JFK,RDU,2/21/2022,11:38:00 AM,2/21/2022,11:42:00 AM,19,-4,69,0,2014,Bombardier,CRJ9,0
44613,19,9E,5247,N147PQ,JFK,RDU,2/21/2022,7:18:00 PM,2/21/2022,7:20:00 PM,25,-2,73,0,2007,Bombardier,CRJ9,0
44613,13,YX,5619,N245JQ,JFK,RDU,2/21/2022,1:29:00 PM,2/21/2022,1:35:00 PM,17,-6,72,0,2008,Embraer,E75L,0
44613,18,DL,655,N357NB,JFK,AUS,2/21/2022,6:38:00 PM,2/21/2022,6:39:00 PM,25,-1,228,0,2002,Airbus,A319,0
44613,8,DL,659,N357NB,JFK,AUS,2/21/2022,8:23:00 AM,2/21/2022,8:30:00 AM,27,-7,219,0,2002,Airbus,A319,0
44614,17,AA,2772,N968NN,JFK,AUS,2/22/2022,5:42:00 PM,2/22/2022,5:29:00 PM,63,13,224,0,2015,Boeing,B738,0
44614,8,AA,2813,N988NN,JFK,AUS,2/22/2022,8:23:00 AM,2/22/2022,8:25:00 AM,17,-2,222,0,2016,Boeing,B738,0
44614,17,YX,4503,N129HQ,JFK,RDU,2/22/2022,5:38:00 PM,2/22/2022,2:30:00 PM,67,188,72,0,2008,Embraer,E75L,0
44614,17,YX,4540,N112HQ,JFK,RDU,2/22/2022,5:28:00 PM,2/22/2022,4:45:00 PM,52,43,74,0,2007,Embraer,E75L,0
44614,13,YX,4628,N422YX,JFK,RDU,2/22/2022,1:46:00 PM,2/22/2022,1:00:00 PM,16,46,75,0,2014,Embraer,E75L,0
44614,7,YX,4926,N127HQ,JFK,RDU,2/22/2022,7:37:00 AM,2/22/2022,7:40:00 AM,31,-3,80,0,2008,Embraer,E75L,0
44614,13,B6,295,N598JB,JFK,AUS,2/22/2022,1:30:00 PM,2/22/2022,1:08:00 PM,23,22,213,0,2004,Airbus,A320,0
44614,22,B6,385,N355JB,JFK,RDU,2/22/2022,10:01:00 PM,2/22/2022,8:00:00 PM,10,121,73,0,2013,Embraer,E190,1
44614,9,B6,585,N273JB,JFK,RDU,2/22/2022,9:15:00 AM,2/22/2022,9:20:00 AM,15,-5,73,0,2007,Embraer,E190,0
44614,22,B6,97,N643JB,JFK,DEN,2/22/2022,10:11:00 PM,2/22/2022,8:20:00 PM,14,111,269,0,2006,Airbus,A320,1
44614,22,DL,1077,N818DA,JFK,DEN,2/22/2022,10:48:00 PM,2/22/2022,7:59:00 PM,19,169,257,0,2014,Boeing,B739,1
44614,8,DL,1170,N706TW,JFK,DEN,2/22/2022,8:11:00 AM,2/22/2022,7:59:00 AM,22,12,267,0,1997,Boeing,B752,0
44614,12,DL,1175,N317NB,JFK,AUS,2/22/2022,12:59:00 PM,2/22/2022,1:05:00 PM,27,-6,224,0,2000,Airbus,A319,0
44614,16,9E,4829,N331PQ,JFK,RDU,2/22/2022,4:50:00 PM,2/22/2022,4:55:00 PM,58,-5,75,0,2014,Bombardier,CRJ9,0
44614,8,9E,4873,N315PQ,JFK,RDU,2/22/2022,8:10:00 AM,2/22/2022,8:15:00 AM,19,-5,69,0,2014,Bombardier,CRJ9,0
44614,11,9E,5113,N331PQ,JFK,RDU,2/22/2022,11:26:00 AM,2/22/2022,11:29:00 AM,17,-3,72,0,2014,Bombardier,CRJ9,0
44614,19,9E,5247,N295PQ,JFK,RDU,2/22/2022,7:18:00 PM,2/22/2022,7:20:00 PM,59,-2,71,0,2013,Bombardier,CRJ9,1
44614,13,YX,5619,N209JQ,JFK,RDU,2/22/2022,1:28:00 PM,2/22/2022,1:35:00 PM,17,-7,79,0,2008,Embraer,E75L,0
44614,18,DL,655,N338NB,JFK,AUS,2/22/2022,6:42:00 PM,2/22/2022,6:39:00 PM,58,3,236,0,2002,Airbus,A319,0
44614,8,DL,659,N338NB,JFK,AUS,2/22/2022,8:30:00 AM,2/22/2022,8:30:00 AM,19,0,224,0,2002,Airbus,A319,0
44615,17,AA,2772,N970AN,JFK,AUS,2/23/2022,5:30:00 PM,2/23/2022,5:29:00 PM,26,1,232,0,2001,Boeing,B738,0
44615,8,AA,2813,N990NN,JFK,AUS,2/23/2022,8:22:00 AM,2/23/2022,8:25:00 AM,13,-3,245,0,2016,Boeing,B738,0
44615,14,YX,4503,N405YX,JFK,RDU,2/23/2022,2:21:00 PM,2/23/2022,2:30:00 PM,25,-9,87,0,2013,Embraer,E75L,0
44615,16,YX,4540,N450YX,JFK,RDU,2/23/2022,4:40:00 PM,2/23/2022,4:45:00 PM,23,-5,78,0,2021,Embraer,E75L,0
44615,12,YX,4628,N438YX,JFK,RDU,2/23/2022,12:51:00 PM,2/23/2022,1:00:00 PM,16,-9,79,0,2014,Embraer,E75L,0
44615,7,YX,4926,N414YX,JFK,RDU,2/23/2022,7:51:00 AM,2/23/2022,7:59:00 AM,18,-8,86,0,2013,Embraer,E75L,0
44615,19,B6,385,N198JB,JFK,RDU,2/23/2022,7:53:00 PM,2/23/2022,8:00:00 PM,29,-7,71,0,2006,Embraer,E190,0
44615,9,B6,585,N258JB,JFK,RDU,2/23/2022,9:33:00 AM,2/23/2022,9:20:00 AM,20,13,76,0,2006,Embraer,E190,0
44615,6,B6,795,N663JB,JFK,AUS,2/23/2022,6:53:00 AM,2/23/2022,6:59:00 AM,18,-6,236,0,2007,Airbus,A320,0
44615,20,B6,97,N618JB,JFK,DEN,2/23/2022,8:13:00 PM,2/23/2022,8:20:00 PM,28,-7,261,0,2005,Airbus,A320,0
44615,20,DL,1077,N895DN,JFK,DEN,2/23/2022,8:13:00 PM,2/23/2022,7:59:00 PM,27,14,258,0,2018,Boeing,B739,0
44615,9,DL,1170,N717TW,JFK,DEN,2/23/2022,9:15:00 AM,2/23/2022,8:05:00 AM,15,70,261,0,1999,Boeing,B752,0
44615,12,DL,1175,N336NB,JFK,AUS,2/23/2022,12:59:00 PM,2/23/2022,1:05:00 PM,20,-6,226,0,2002,Airbus,A319,0
44615,16,9E,4829,N600LR,JFK,RDU,2/23/2022,4:54:00 PM,2/23/2022,4:55:00 PM,23,-1,77,0,2007,Bombardier,CRJ9,0
44615,8,9E,4873,N147PQ,JFK,RDU,2/23/2022,8:08:00 AM,2/23/2022,8:15:00 AM,37,-7,73,0,2007,Bombardier,CRJ9,0
44615,11,9E,5113,N329PQ,JFK,RDU,2/23/2022,11:36:00 AM,2/23/2022,11:42:00 AM,13,-6,74,0,2014,Bombardier,CRJ9,0
44615,19,9E,5247,N325PQ,JFK,RDU,2/23/2022,7:14:00 PM,2/23/2022,7:20:00 PM,17,-6,78,0,2014,Bombardier,CRJ9,0
44615,13,YX,5619,N208JQ,JFK,RDU,2/23/2022,1:32:00 PM,2/23/2022,1:35:00 PM,17,-3,76,0,2008,Embraer,E75L,0
44615,0,DL,655,N324NB,JFK,AUS,2/23/2022,12:00:00 AM,2/23/2022,6:39:00 PM,0,0,0,2,2001,Airbus,A319,1
44615,8,DL,659,N317NB,JFK,AUS,2/23/2022,8:27:00 AM,2/23/2022,8:30:00 AM,14,-3,240,0,2000,Airbus,A319,0
44616,17,AA,2772,N949NN,JFK,AUS,2/24/2022,5:32:00 PM,2/24/2022,5:29:00 PM,20,3,235,0,2014,Boeing,B738,0
44616,8,AA,2813,N834NN,JFK,AUS,2/24/2022,8:23:00 AM,2/24/2022,8:25:00 AM,25,-2,224,0,2010,Boeing,B738,0
44616,14,YX,4503,N101HQ,JFK,RDU,2/24/2022,2:21:00 PM,2/24/2022,2:30:00 PM,23,-9,88,0,2007,Embraer,E75L,0
44616,21,YX,4533,N419YX,JFK,RDU,2/24/2022,9:34:00 PM,2/24/2022,9:40:00 PM,35,-6,85,0,2013,Embraer,E75L,0
44616,17,YX,4540,N453YX,JFK,RDU,2/24/2022,5:04:00 PM,2/24/2022,4:45:00 PM,24,19,83,0,2021,Embraer,E75L,0
44616,12,YX,4628,N444YX,JFK,RDU,2/24/2022,12:57:00 PM,2/24/2022,1:00:00 PM,23,-3,82,0,2015,Embraer,E75L,0
44616,7,YX,4926,N425YX,JFK,RDU,2/24/2022,7:53:00 AM,2/24/2022,7:59:00 AM,21,-6,82,0,2014,Embraer,E75L,0
44616,13,B6,295,N562JB,JFK,AUS,2/24/2022,1:29:00 PM,2/24/2022,1:10:00 PM,20,19,240,0,2003,Airbus,A320,0
44616,20,B6,385,N324JB,JFK,RDU,2/24/2022,8:00:00 PM,2/24/2022,8:00:00 PM,21,0,83,0,2010,Embraer,E190,0
44616,9,B6,585,N373JB,JFK,RDU,2/24/2022,9:16:00 AM,2/24/2022,9:20:00 AM,28,-4,79,0,2013,Embraer,E190,0
44616,20,B6,97,N580JB,JFK,DEN,2/24/2022,8:22:00 PM,2/24/2022,8:20:00 PM,20,2,246,0,2003,Airbus,A320,0
44616,20,DL,1077,N929DZ,JFK,DEN,2/24/2022,8:09:00 PM,2/24/2022,7:59:00 PM,20,10,244,0,2019,Boeing,B739,0
44616,8,DL,1170,N704X,JFK,DEN,2/24/2022,8:05:00 AM,2/24/2022,8:05:00 AM,24,0,260,0,1997,Boeing,B752,0
44616,13,DL,1175,N324NB,JFK,AUS,2/24/2022,1:03:00 PM,2/24/2022,1:05:00 PM,48,-2,246,0,2001,Airbus,A319,0
44616,16,9E,4829,N306PQ,JFK,RDU,2/24/2022,4:50:00 PM,2/24/2022,4:55:00 PM,21,-5,80,0,2014,Bombardier,CRJ9,0
44616,8,9E,4873,N186PQ,JFK,RDU,2/24/2022,8:13:00 AM,2/24/2022,8:15:00 AM,27,-2,80,0,2008,Bombardier,CRJ9,0
44616,11,9E,5113,N306PQ,JFK,RDU,2/24/2022,11:38:00 AM,2/24/2022,11:42:00 AM,21,-4,78,0,2014,Bombardier,CRJ9,0
44616,19,9E,5247,N320PQ,JFK,RDU,2/24/2022,7:19:00 PM,2/24/2022,7:20:00 PM,19,-1,83,0,2014,Bombardier,CRJ9,0
44616,13,YX,5619,N243JQ,JFK,RDU,2/24/2022,1:32:00 PM,2/24/2022,1:35:00 PM,18,-3,87,0,2008,Embraer,E75L,0
44616,18,DL,655,N336NB,JFK,AUS,2/24/2022,6:38:00 PM,2/24/2022,6:39:00 PM,12,-1,224,0,2002,Airbus,A319,0
44616,8,DL,659,N336NB,JFK,AUS,2/24/2022,8:30:00 AM,2/24/2022,8:30:00 AM,20,0,245,0,2002,Airbus,A319,0
44617,0,AA,2772,N820NN,JFK,AUS,2/25/2022,12:00:00 AM,2/25/2022,5:29:00 PM,0,0,0,1,2009,Boeing,B738,0
44617,8,AA,2813,N925NN,JFK,AUS,2/25/2022,8:26:00 AM,2/25/2022,8:25:00 AM,42,1,245,0,2013,Boeing,B738,1
44617,14,YX,4503,N103HQ,JFK,RDU,2/25/2022,2:30:00 PM,2/25/2022,2:30:00 PM,18,0,81,0,2007,Embraer,E75L,1
44617,16,YX,4540,N119HQ,JFK,RDU,2/25/2022,4:55:00 PM,2/25/2022,4:45:00 PM,20,10,80,0,2007,Embraer,E75L,0
44617,12,YX,4628,N419YX,JFK,RDU,2/25/2022,12:56:00 PM,2/25/2022,1:00:00 PM,35,-4,89,0,2013,Embraer,E75L,1
44617,15,B6,295,N624JB,JFK,AUS,2/25/2022,3:29:00 PM,2/25/2022,1:08:00 PM,14,141,234,0,2005,Airbus,A320,2
44617,23,B6,385,N247JB,JFK,RDU,2/25/2022,11:29:00 PM,2/25/2022,8:00:00 PM,11,209,77,0,2006,Embraer,E190,0
44617,9,B6,585,N216JB,JFK,RDU,2/25/2022,9:21:00 AM,2/25/2022,9:20:00 AM,64,1,115,0,2006,Embraer,E190,2
44617,21,B6,97,N766JB,JFK,DEN,2/25/2022,9:06:00 PM,2/25/2022,8:20:00 PM,27,46,251,0,2008,Airbus,A320,0
44617,21,DL,1077,N891DN,JFK,DEN,2/25/2022,9:30:00 PM,2/25/2022,7:59:00 PM,27,91,252,0,2018,Boeing,B739,0
44617,8,DL,1170,N712TW,JFK,DEN,2/25/2022,8:16:00 AM,2/25/2022,8:05:00 AM,113,11,250,0,1997,Boeing,B752,1
44617,13,DL,1175,N330NB,JFK,AUS,2/25/2022,1:00:00 PM,2/25/2022,1:05:00 PM,23,-5,230,0,2001,Airbus,A319,1
44617,19,9E,4829,N924XJ,JFK,RDU,2/25/2022,7:43:00 PM,2/25/2022,4:55:00 PM,18,168,83,0,2008,Bombardier,CRJ9,0
